5410000,12.7479,8.10276,9.03977
5420000,12.7664,8.11233,9.01072
5430000,12.7876,8.13071,9.01732
5440000,12.8147,8.14851,9.02013
5450000,12.8469,8.17103,8.98685
5460000,12.9132,8.15999,8.9577
5470000,12.9363,8.1854,8.92604
5480000,12.9432,8.21188,8.93318
5490000,12.9156,8.24727,8.95937
5500000,12.9138,8.27636,8.95551
5510000,12.9138,8.28053,8.98985
5520000,12.905,8.30799,8.99613
5530000,12.8817,8.29094,8.98884
5540000,12.853,8.33607,8.98256
5550000,12.8605,8.38205,9.00845
5560000,12.8561,8.3258,9.0584
5570000,12.8952,8.29828,9.03723
5580000,12.9223,8.2903,8.99722
5590000,12.9418,8.25816,9.01092
5600000,12.9374,8.22906,9.02501
5610000,12.937,8.19835,9.02899
5620000,12.9575,8.20271,9.07225
5630000,12.9718,8.16899,9.11886
5640000,13.015,8.14183,9.14683
5650000,13.0467,8.09542,9.14654
5660000,13.1214,8.07291,9.17105
5670000,13.1306,8.053,9.16929
5680000,13.1574,8.0002,9.17431
5690000,13.1622,8.02021,9.20805
5700000,13.1787,8.03246,9.21514
5710000,13.1786,8.03843,9.22884
5720000,13.2094,8.07344,9.22203
5730000,13.2429,8.07495,9.22219
5740000,13.2943,8.0698,9.22216
5750000,13.2989,8.11162,9.22982
5760000,13.3224,8.12474,9.25597
5770000,13.3724,8.18114,9.30849
5780000,13.4211,8.15298,9.33843
5790000,13.4725,8.16714,9.31565
5800000,13.4787,8.17201,9.28232
5810000,13.4686,8.12892,9.26372
5820000,13.4694,8.07757,9.26272
5830000,13.4608,8.03327,9.25451
5840000,13.486,8.05486,9.24444
5850000,13.5306,8.06852,9.27202
5860000,13.5524,8.09169,9.28805
5870000,13.6163,8.0845,9.29274
5880000,13.6204,8.08286,9.29616
5890000,13.644,8.07423,9.26692
5900000,13.6426,8.08812,9.29876
5910000,13.6657,8.10295,9.3191
5920000,13.6891,8.13454,9.33525
5930000,13.7095,8.14964,9.32404
5940000,13.7317,8.14154,9.25953
5950000,13.7333,8.09639,9.25807
5960000,13.7794,8.13828,9.22758
5970000,13.7917,8.15163,9.24599
5980000,13.8131,8.12819,9.30641
5990000,13.8286,8.13905,9.32622
6000000,13.8121,8.12602,9.346
6010000,13.7755,8.11983,9.35363
6020000,13.8015,8.11424,9.32316
6030000,13.8203,8.09902,9.32888
6040000,13.8117,8.09569,9.30094
6050000,13.8442,8.11726,9.28286
6060000,13.8789,8.1452,9.27568
6070000,13.8726,8.17071,9.32137
6080000,13.9095,8.14633,9.33077
6090000,13.939,8.1615,9.34565
6100000,13.9526,8.15221,9.38379
